namedLocation,siteID,plotID,date,editedDateStat,individualID,growthForm,phenophaseName,phenophaseStatus,phenophaseIntensityDefinition,phenophaseIntensity,remarksStat,decimalLatitude,decimalLongitude,elevation,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleGeodeticDatum,addDate,editedDate,taxonID,scientificName,remarks,phenophaseIntensityMean
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06102,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,663,Right,3.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06076,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,255,Right,1.6,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06062,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,321,Left,3.4,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06148,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,715,Right,4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06104,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,780,Right,4.2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06135,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,38.890173,-78.139772,359.8,779,Right,4.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.975
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06089,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,764,Left,1.2,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06133,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,675,Left,5.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06090,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,760,Left,2.6,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06101,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,645,Right,0.8,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06092,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,752,Right,10,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-22,2016-11-04,NEON.PLA.D02.SCBI.06072,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,295,Right,3,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06085,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,30,Left,3.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06108,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,105,Right,7,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06133,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.890173,-78.139772,359.8,675,Left,5.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.345
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06104,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,780,Right,4.2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06089,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,764,Left,1.2,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06060,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,329,Right,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06071,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,295,Left,1,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06074,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,291,Right,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06073,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,294,Right,4,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06068,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,298,Left,5.1,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06077,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,250,Left,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06066,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,302,Right,2.3,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06076,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,255,Right,1.6,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06138,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,121,Right,7.5,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06120,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,239,Left,6.1,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06112,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,148,Left,4.3,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06093,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,733,Left,5.3,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06061,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,327,Right,5.7,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06101,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,645,Right,0.8,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06102,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,663,Right,3.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06114,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,164,Left,0.5,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06055,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,346,Left,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06067,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,304,Left,1,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06062,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,321,Left,3.4,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06075,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,287,Right,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06109,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,122,Left,0.5,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06113,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,161,Right,0.5,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06131,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,25,Left,2.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06105,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,21,Left,0.7,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06139,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,271,Right,7.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06078,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,250,Left,2.9,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06135,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,779,Right,4.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06106,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,27,Left,3,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06079,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,231,Left,9,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,P2 and P3 leaves affected by frost the past few nights,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06115,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,180,Left,6.3,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06140,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,306,Right,9,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06057,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,334,Left,1.8,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06126,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,476,Left,6.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06122,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,38.890173,-78.139772,359.8,405,Left,6.7,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.975
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06072,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,295,Right,3,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06127,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,493,Left,7.8,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06123,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,414,Right,3.9,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06124,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,429,Right,8.7,WGS84,2017-03-10,2017-04-06,JUNI,Juglans nigra L.,rejected due to windthrow,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06092,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,752,Right,10,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06148,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,715,Right,4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06086,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,19,Right,5.2,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06090,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,760,Left,2.6,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06054,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,347,Right,0.7,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06125,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,477,Left,1.3,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06069,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,299,Right,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06070,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,296,Left,0.8,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06056,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,340,Right,2.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06047,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,457,Left,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06132,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,585,Left,6.6,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06129,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,532,Left,4.6,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06145,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,481,Right,2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06130,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,553,Right,0.6,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06147,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,589,Left,6.8,WGS84,2017-03-10,2017-04-06,JUNI,Juglans nigra L.,rejected because individual is dead; possibly due to vine suppression,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06128,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,521,Right,9.5,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-09-26,2016-11-04,NEON.PLA.D02.SCBI.06146,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,25-49%,,38.890173,-78.139772,359.8,573,Left,4.2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.345
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06124,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,429,Right,8.7,WGS84,2017-03-10,2017-04-06,JUNI,Juglans nigra L.,rejected due to windthrow,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06047,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,,38.890173,-78.139772,359.8,457,Left,0.5,WGS84,2017-02-24,2017-04-03,LITU,Liriodendron tulipifera L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06132,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,585,Left,6.6,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06127,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,493,Left,7.8,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06126,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,476,Left,6.4,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06123,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,414,Right,3.9,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06146,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,50-74%,P5 intensity written as '5-74'. Used previous and subsequent observations to determine that '5-24' should be used as the more conservative bin.,38.890173,-78.139772,359.8,573,Left,4.2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.62
SCBI_060.phenology.phe,SCBI,SCBI_060,2016-10-03,2016-11-04,NEON.PLA.D02.SCBI.06145,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,75-94%,,38.890173,-78.139772,359.8,481,Right,2,WGS84,2017-02-24,2017-04-03,JUNI,Juglans nigra L.,,0.845
